imdbID,value,Type
tt0100201,Fantasy,Genre
tt0100477,Adventure,Genre
tt0098966,Drama,Genre
tt0099699,Drama,Genre
tt0103247,Drama,Genre
tt0102818,Drama,Genre
tt0102411,Music,Genre
tt0102603,Crime,Genre
tt0102593,Crime,Genre
tt0103262,Family,Genre
tt0102803,Adventure,Genre
tt0103184,Comedy,Genre
tt0101694,Drama,Genre
tt0101821,Family,Genre
tt0101453,Drama,Genre
tt0101414,Family,Genre
tt0101862,Family,Genre
tt0104389,Thriller,Genre
tt0104839,Drama,Genre
tt0105481,Drama,Genre
tt0105417,Crime,Genre
tt0104990,Family,Genre
tt0104437,Comedy,Genre
tt0105483,Drama,Genre
tt0103596,Comedy,Genre
tt0104376,Mystery,Genre
tt0104030,Drama,Genre
tt0103924,Comedy,Genre
tt0105316,Musical,Genre
tt0104868,Drama,Genre
tt0104006,Drama,Genre
tt0103639,Adventure,Genre
tt0104114,Crime,Genre
tt0104940,Drama,Genre
tt0106246,Drama,Genre
tt0106315,Romance,Genre
tt0107131,Comedy,Genre
tt0108265,Music,Genre
tt0106868,Drama,Genre
tt0106466,Romance,Genre
tt0106223,Comedy,Genre
tt0106469,Drama,Genre
tt0107212,Drama,Genre
tt0108255,Comedy,Genre
tt0107057,Drama,Genre
tt0107413,Family,Genre
tt0108551,Drama,Genre
tt0108186,Drama,Genre
tt0107120,Family,Genre
tt0106292,Crime,Genre
tt0107626,Fantasy,Genre
tt0106877,Comedy,Genre
tt0107594,Crime,Genre
tt0107889,Drama,Genre
tt0106611,Comedy,Genre
tt0107688,Family,Genre
tt0108333,Adventure,Genre
tt0108147,Family,Genre
tt0108358,Biography,Genre
tt0109067,Family,Genre
tt0109361,Comedy,Genre
tt0110157,Family,Genre
tt0110612,Romance,Genre
tt0109287,Crime,Genre
tt0109129,Drama,Genre
tt0110955,Crime,Genre
tt0109520,Drama,Genre
tt0110044,Crime,Genre
tt0111701,Family,Genre
tt0110137,Drama,Genre
tt0111693,Romance,Genre
tt0110971,Drama,Genre
tt0110357,Adventure,Genre
tt0110093,Comedy,Genre
tt0109127,Family,Genre
tt0110123,War,Genre
tt0109456,Romance,Genre
tt0109369,Comedy,Genre
tt0111194,Comedy,Genre
tt0110932,Drama,Genre
tt0111400,Mystery,Genre
tt0109707,Comedy,Genre
tt0111003,Sci-Fi,Genre
tt0111271,Biography,Genre
tt0111070,Drama,Genre
tt0110399,Comedy,Genre
tt0110213,Family,Genre
tt0112443,Drama,Genre
tt0113808,Romance,Genre
tt0110006,Drama,Genre
tt0113755,Family,Genre
tt0114296,Drama,Genre
tt0111359,Family,Genre
tt0113463,Drama,Genre
tt0113133,Drama,Genre
tt0113198,Adventure,Genre
tt0114924,Drama,Genre
tt0114210,Romance,Genre
tt0112740,Drama,Genre
tt0113729,Drama,Genre
tt0112792,Drama,Genre
tt0114148,Adventure,Genre
tt0113492,Crime,Genre
tt0114048,Adventure,Genre
tt0113538,Comedy,Genre
tt0114798,Drama,Genre
tt0114666,Drama,Genre
tt0112499,Family,Genre
tt0112819,Crime,Genre
tt0114345,Romance,Genre
tt0113044,Drama,Genre
tt0114168,Fantasy,Genre
tt0112302,Comedy,Genre
tt0114709,Adventure,Genre
tt0113041,Family,Genre
tt0113987,Drama,Genre
tt0113862,Music,Genre
tt0118158,Drama,Genre
tt0117110,Adventure,Genre
tt0115645,Drama,Genre
tt0116552,Comedy,Genre
tt0116683,Adventure,Genre
tt0115851,Sport,Genre
tt0116827,Thriller,Genre
tt0115742,Mystery,Genre
tt0117723,Comedy,Genre
tt0116168,Sport,Genre
tt0117500,Adventure,Genre
tt0116583,Drama,Genre
tt0117333,Fantasy,Genre
tt0116756,Family,Genre
tt0116669,Drama,Genre
tt0116311,Comedy,Genre
tt0116000,Comedy,Genre
tt0117438,Crime,Genre
tt0115433,Comedy,Genre
tt0117372,Drama,Genre
tt0116250,Drama,Genre
tt0119664,Comedy,Genre
tt0119937,Drama,Genre
tt0120107,Thriller,Genre
tt0120317,Comedy,Genre
tt0119432,Family,Genre
tt0119229,Comedy,Genre
tt0119214,Crime,Genre
tt0118880,Crime,Genre
tt0119094,Crime,Genre
tt0119282,Adventure,Genre
tt0119190,Adventure,Genre
tt0119807,Adventure,Genre
tt0118571,Drama,Genre
tt0118570,Drama,Genre
tt0119173,Drama,Genre
tt0120029,Family,Genre
tt0119906,Drama,Genre
tt0120481,Romance,Genre
tt0120201,Adventure,Genre
tt0119137,Family,Genre
tt0119718,Comedy,Genre
tt0118604,Fantasy,Genre
tt0119485,Drama,Genre
tt0129634,Family,Genre
tt0118956,Adventure,Genre
tt0120645,Family,Genre
tt0124718,Sport,Genre
tt0119314,Romance,Genre
tt0120828,Adventure,Genre
tt0120762,Adventure,Genre
tt0120591,Adventure,Genre
tt0120741,Crime,Genre
tt0120783,Comedy,Genre
tt0120832,Mystery,Genre
tt0124879,Drama,Genre
tt0120701,Drama,Genre
tt0128445,Drama,Genre
tt0120603,History,Genre
tt0120484,Sport,Genre
tt0155753,Family,Genre
tt0120660,Thriller,Genre
tt0120623,Adventure,Genre
tt0120751,Adventure,Genre
tt0120764,Family,Genre
tt0123209,Drama,Genre
tt0187819,Adventure,Genre
tt0147800,Drama,Genre
tt0128278,Thriller,Genre
tt0120855,Adventure,Genre
tt0162677,Drama,Genre
tt0141369,Adventure,Genre
tt0163187,Romance,Genre
tt0167404,Mystery,Genre
tt0120657,Adventure,Genre
tt0140397,Drama,Genre
tt0134618,Drama,Genre
tt0166896,Drama,Genre
tt0163988,Thriller,Genre
tt0140352,Drama,Genre
tt0146675,Fantasy,Genre
tt0120363,Adventure,Genre
tt0205000,Romance,Genre
tt0182789,Drama,Genre
tt0174856,Drama,Genre
tt0171356,Crime,Genre
tt0220099,Comedy,Genre
tt0183523,Sci-Fi,Genre
tt0146882,Drama,Genre
tt0171433,Drama,Genre
tt0130623,Adventure,Genre
tt0184894,Adventure,Genre
tt0187078,Crime,Genre
tt0200550,Drama,Genre
tt0198386,Crime,Genre
tt0134630,Drama,Genre
tt0210945,Drama,Genre
tt0217869,Mystery,Genre
tt0211181,Comedy,Genre
tt0120917,Adventure,Genre
tt0190590,Comedy,Genre
tt0238948,Comedy,Genre
tt0265632,Comedy,Genre
tt0189192,Fantasy,Genre
tt0213149,Drama,Genre
tt0230011,Action,Genre
tt0250224,Romance,Genre
tt0247638,Family,Genre
tt0258470,Comedy,Genre
tt0273799,Crime,Genre
tt0250310,Crime,Genre
tt0253126,Comedy,Genre
tt0198781,Adventure,Genre
tt0253798,Sport,Genre
tt0265666,Drama,Genre
tt0281373,Comedy,Genre
tt0245844,Adventure,Genre
tt0280030,Adventure,Genre
tt0259288,Fantasy,Genre
tt0265662,Family,Genre
tt0246464,Crime,Genre
tt0297445,Sport,Genre
tt0280486,Comedy,Genre
tt0275847,Adventure,Genre
tt0253556,Adventure,Genre
tt0276033,Family,Genre
tt0286106,Mystery,Genre
tt0256415,Romance,Genre
tt0179098,Romance,Genre
tt0283084,Family,Genre
tt0267248,Mystery,Genre
tt0304669,Family,Genre
tt0133240,Adventure,Genre
tt0302640,Fantasy,Genre
tt0292506,Thriller,Genre
tt0300471,Adventure,Genre
tt0283426,Adventure,Genre
tt0323642,Adventure,Genre
tt0297144,Family,Genre
tt0311289,Comedy,Genre
tt0306841,Comedy,Genre
tt0315327,Fantasy,Genre
tt0266543,Adventure,Genre
tt0329575,History,Genre
tt0325980,Adventure,Genre
tt0322330,Family,Genre
tt0316356,Drama,Genre
tt0337909,Drama,Genre
tt0314431,Romance,Genre
tt0331468,Mystery,Genre
tt0328589,Drama,Genre
tt0312549,Crime,Genre
tt0328880,Adventure,Genre
tt0338094,Family,Genre
tt0318850,Family,Genre
tt0350194,Adventure,Genre
tt0349825,Drama,Genre
tt0361467,Family,Genre
tt0317648,Adventure,Genre
tt0335245,Crime,Genre
tt0299172,Adventure,Genre
tt0318974,History,Genre
tt0353965,Short,Genre
tt0350028,Drama,Genre
tt0327437,Adventure,Genre
tt0349683,Adventure,Genre
tt0368447,Mystery,Genre
tt0368933,Family,Genre
tt0339412,Drama,Genre
tt0357054,Romance,Genre
tt0349710,Drama,Genre
tt0317705,Action,Genre
tt0368891,Adventure,Genre
tt0362270,Adventure,Genre
tt0417415,Family,Genre
tt0407121,Comedy,Genre
tt0395699,Comedy,Genre
tt0396652,Drama,Genre
tt0391304,Drama,Genre
tt0371724,Comedy,Genre
tt0400497,Comedy,Genre
tt0382628,Horror,Genre
tt0405325,Comedy,Genre
tt0361089,Adventure,Genre
tt0408790,Mystery,Genre
tt0388980,Drama,Genre
tt0338427,Romance,Genre
tt0371606,Adventure,Genre
tt0363771,Family,Genre
tt0402894,Comedy,Genre
tt0385726,Drama,Genre
tt0436595,Short,Genre
tt0417433,Romance,Genre
tt0397313,Drama,Genre
tt0393735,Family,Genre
tt0441796,Horror,Genre
tt0405469,Adventure,Genre
tt0430634,Drama,Genre
tt0317219,Comedy,Genre
tt0383574,Adventure,Genre
tt0462590,Drama,Genre
tt0445990,Drama,Genre
tt0406816,Adventure,Genre
tt0482571,Mystery,Genre
tt0452681,Comedy,Genre
tt0453467,Crime,Genre
tt0472043,Adventure,Genre
tt0808096,Adventure,Genre
tt0398808,Family,Genre
tt0486946,Adventure,Genre
tt0396555,Adventure,Genre
tt0435670,Drama,Genre
tt0449088,Adventure,Genre
tt0382932,Adventure,Genre
tt0496386,Family,Genre
tt0467110,Adventure,Genre
tt0492956,Family,Genre
tt0480242,Drama,Genre
tt0461770,Comedy,Genre
tt0465234,Adventure,Genre
tt1127884,Music,Genre
tt1023481,Music,Genre
tt0997047,Comedy,Genre
tt0499448,Adventure,Genre
tt0910970,Adventure,Genre
tt1027862,Drama,Genre
tt1046997,Drama,Genre
tt1014775,Comedy,Genre
tt1198405,Sport,Genre
tt1050739,Adventure,Genre
tt0397892,Adventure,Genre
tt0960731,Comedy,Genre
tt1093908,Romance,Genre
tt1229827,Music,Genre
tt1075417,Adventure,Genre
tt1114677,Drama,Genre
tt1757737,History,Genre
tt1247700,Family,Genre
tt1049413,Adventure,Genre
tt1176731,Comedy,Genre
tt1041829,Drama,Genre
tt0436339,Action,Genre
tt1440770,Sport,Genre
tt0986263,Sci-Fi,Genre
tt1067106,Drama,Genre
tt0976238,Family,Genre
tt0780521,Adventure,Genre
tt1185416,Romance,Genre
tt1014759,Family,Genre
tt1294226,Music,Genre
tt1723746,Short,Genre
tt0473075,Adventure,Genre
tt0435761,Adventure,Genre
tt0963966,Adventure,Genre
tt1193631,Music,Genre
tt1414382,Romance,Genre
tt1028576,Drama,Genre
tt1714832,Drama,Genre
tt0398286,Adventure,Genre
tt1274300,Drama,Genre
tt1104001,Adventure,Genre
tt0377981,Adventure,Genre
tt1452293,Family,Genre
tt1464540,Adventure,Genre
tt1305591,Action,Genre
tt1223236,Adventure,Genre
tt1605790,Adventure,Genre
tt1604171,Drama,Genre
tt1298650,Adventure,Genre
tt1216475,Adventure,Genre
tt1449283,Adventure,Genre
tt1438176,Horror,Genre
tt0433035,Drama,Genre
tt1204342,Comedy,Genre
tt1568911,Adventure,Genre
tt0401729,Adventure,Genre
tt1222815,Family,Genre
tt0848228,Adventure,Genre
tt2404027,Action,Genre
tt1217209,Adventure,Genre
tt1716777,Drama,Genre
tt1462769,Drama,Genre
tt1142977,Comedy,Genre
tt1217213,Family,Genre
tt1772341,Adventure,Genre
tt0443272,Drama,Genre
tt1623205,Family,Genre
tt1300854,Adventure,Genre
tt1453405,Adventure,Genre
tt1210819,Adventure,Genre
tt1691917,Adventure,Genre
tt1837703,Crime,Genre
tt1981115,Adventure,Genre
tt2387559,Drama,Genre
tt2294629,Adventure,Genre
tt2140373,Comedy,Genre
tt2369135,Thriller,Genre
tt2281587,Comedy,Genre
tt2483260,Adventure,Genre
tt1843866,Adventure,Genre
tt2458776,Family,Genre
tt1647668,Drama,Genre
tt1587310,Adventure,Genre
tt2980706,Adventure,Genre
tt2015381,Adventure,Genre
tt2980648,Drama,Genre
tt3554418,Romance,Genre
tt1698641,Drama,Genre
tt2245084,Action,Genre
tt2180411,Comedy,Genre
tt4191054,Adventure,Genre
tt2097298,Drama,Genre
tt1661199,Family,Genre
tt2395427,Adventure,Genre
tt1964418,Adventure,Genre
tt2096673,Adventure,Genre
tt0478970,Adventure,Genre
tt3682448,History,Genre
tt1979388,Adventure,Genre
tt2025690,Drama,Genre
tt2948356,Adventure,Genre
tt3040964,Drama,Genre
tt3498820,Adventure,Genre
tt2567026,Family,Genre
tt2277860,Adventure,Genre
tt3691740,Family,Genre
tt2788732,Adventure,Genre
tt2547584,Romance,Genre
tt4341582,Drama,Genre
tt1211837,Adventure,Genre
tt3521164,Adventure,Genre
tt3748528,Adventure,Genre
tt5074352,Biography,Genre
tt2771200,Fantasy,Genre
tt3896198,Adventure,Genre
tt1790809,Adventure,Genre
tt3606752,Adventure,Genre
tt3501632,Adventure,Genre
tt2380307,Adventure,Genre
tt7769872,Talk-Show,Genre
tt1825683,Adventure,Genre
tt1620680,Family,Genre
tt4154756,Adventure,Genre
tt3778644,Adventure,Genre
tt3606756,Action,Genre
tt5095030,Adventure,Genre
tt4575576,Comedy,Genre
tt5523010,Family,Genre
tt5848272,Adventure,Genre
tt5028340,Family,Genre
tt6823368,Sci-Fi,Genre
tt4154664,Adventure,Genre
tt3861390,Family,Genre
tt7083526,Drama,Genre
tt8080302,Family,Genre
tt4154796,Adventure,Genre
tt3361792,Drama,Genre
tt6139732,Family,Genre
tt6565702,Adventure,Genre
tt1979376,Adventure,Genre
tt7734218,Comedy,Genre
tt6105098,Adventure,Genre
tt1478839,Drama,Genre
tt7798634,Horror,Genre
tt2935510,Drama,Genre
tt7549996,Drama,Genre
tt4682804,Sci-Fi,Genre
tt2584384,Drama,Genre
tt4777008,Family,Genre
tt6450804,Adventure,Genre
tt5097410,Family,Genre
tt8096832,Comedy,Genre
tt1950186,Biography,Genre
tt4520988,Adventure,Genre
tt5827916,Drama,Genre
tt5116302,Biography,Genre
tt11464830,Biography,Genre
tt5814534,Action,Genre
tt5774060,Horror,Genre
tt6820324,Comedy,Genre
tt4558376,Drama,Genre
tt7504726,Drama,Genre
tt2420124,Fantasy,Genre
tt7146812,Adventure,Genre
tt8722888,Adventure,Genre
tt12036052,Adventure,Genre
tt3089630,Family,Genre
tt8503618,Drama,Genre
tt12607910,Drama,Genre
tt3979300,Family,Genre
tt3661394,Comedy,Genre
tt4682266,Horror,Genre
tt4566758,Adventure,Genre
tt5867314,Drama,Genre
tt11681250,Drama,Genre
tt0263027,Comedy,Genre
tt0029583,Fantasy,Genre
tt0032910,Family,Genre
tt0032455,Fantasy,Genre
tt0034091,Family,Genre
tt0033563,Family,Genre
tt0034492,Family,Genre
tt0036497,History,Genre
tt0038718,Comedy,Genre
tt0038969,Family,Genre
tt0039404,Comedy,Genre
tt0040580,Family,Genre
tt0041890,Family,Genre
tt0041094,Family,Genre
tt0042332,Fantasy,Genre
tt0043274,Family,Genre
tt0045197,Family,Genre
tt0046183,Family,Genre
tt0046387,Family,Genre
tt0046672,Family,Genre
tt0047977,Family,Genre
tt0048280,Comedy,Genre
tt0049279,Family,Genre
tt0049125,Drama,Genre
tt0050567,History,Genre
tt0050837,Fantasy,Genre
tt0050798,Family,Genre
tt0051936,Western,Genre
tt0051864,Family,Genre
tt0052300,Family,Genre
tt0053285,Fantasy,Genre
tt0053271,Fantasy,Genre
tt0052722,Fantasy,Genre
tt0052424,Western,Genre
tt0053352,Family,Genre
tt0054195,Family,Genre
tt0054372,Western,Genre
tt0055254,Comedy,Genre
tt0054594,Sci-Fi,Genre
tt0055277,Romance,Genre
tt0054649,Fantasy,Genre
tt0056249,Sci-Fi,Genre
tt0055807,Adventure,Genre
tt0055793,Family,Genre
tt0055740,Music,Genre
tt0056095,Fantasy,Genre
tt0057518,Family,Genre
tt0057312,Family,Genre
tt0057473,Family,Genre
tt0057542,Musical,Genre
tt0057180,Family,Genre
tt0057546,Comedy,Genre
tt0058355,Sci-Fi,Genre
tt0058371,Mystery,Genre
tt0058331,Fantasy,Genre
tt0058056,Drama,Genre
tt0059462,Sci-Fi,Genre
tt0059793,Family,Genre
tt0060640,Family,Genre
tt0060408,Family,Genre
tt0061333,Comedy,Genre
tt0061715,Fantasy,Genre
tt0061852,Family,Genre
tt0061749,Musical,Genre
tt0062737,Fantasy,Genre
tt0063389,Family,Genre
tt0063341,Crime,Genre
tt0063091,Drama,Genre
tt0064603,Sport,Genre
tt0065003,Western,Genre
tt0065566,Sci-Fi,Genre
tt0067985,Comedy,Genre
tt0065421,Comedy,Genre
tt0067712,Family,Genre
tt0066728,Sci-Fi,Genre
tt0066817,Comedy,Genre
tt0069031,Sci-Fi,Genre
tt0069199,Western,Genre
tt0070928,Romance,Genre
tt0069866,Fantasy,Genre
tt0070481,Western,Genre
tt0070608,Comedy,Genre
tt0071607,Fantasy,Genre
tt0071288,Western,Genre
tt0071671,Fantasy,Genre
tt0073760,Sci-Fi,Genre
tt0072951,Fantasy,Genre
tt0072653,Western,Genre
tt0075016,Comedy,Genre
tt0075347,Western,Genre
tt0074599,Sport,Genre
tt0075200,Fantasy,Genre
tt0076054,Fantasy,Genre
tt0076363,Comedy,Genre
tt0076618,Comedy,Genre
tt0076137,Comedy,Genre
tt0076538,Comedy,Genre
tt0075807,Drama,Genre
tt0078158,Sci-Fi,Genre
tt0077305,Sci-Fi,Genre
tt0077698,Family,Genre
tt0078358,Family,Genre
tt0079639,Crime,Genre
tt0079588,Family,Genre
tt0078790,Western,Genre
tt0080062,Adventure,Genre
tt0081738,Mystery,Genre
tt0080861,Family,Genre
tt0081353,Family,Genre
tt0082263,Fantasy,Genre
tt0082288,Fantasy,Genre
tt0082406,Drama,Genre
tt0082199,Comedy,Genre
tt0082810,History,Genre
tt0084827,Sci-Fi,Genre
tt0086476,Thriller,Genre
tt0086336,Thriller,Genre
tt0086220,Sport,Genre
tt0088161,Romance,Genre
tt0088760,Sci-Fi,Genre
tt0089908,Fantasy,Genre
tt0088814,Adventure,Genre
tt0089652,Comedy,Genre
tt0091668,Romance,Genre
tt0091149,Family,Genre
tt0091059,Family,Genre
tt0092513,Crime,Genre
tt0094025,Crime,Genre
tt0092718,Romance,Genre
tt0093175,Fantasy,Genre
tt0094137,Family,Genre
tt0093105,Drama,Genre
tt0096098,Crime,Genre
tt0095993,Western,Genre
tt0096438,Comedy,Genre
tt0094889,Romance,Genre
tt0095981,Drama,Genre
tt0095288,Romance,Genre
tt0095107,Fantasy,Genre
tt0095776,Comedy,Genre
tt0094715,Music,Genre
tt0097965,Romance,Genre
tt0097211,Crime,Genre
tt0097523,Family,Genre
tt0098536,Drama,Genre
tt0097053,Family,Genre
tt0097579,Drama,Genre
tt0097757,Fantasy,Genre
tt0099512,Family,Genre
tt0100666,Sci-Fi,Genre
tt0099422,Crime,Genre
tt0099052,Horror,Genre
tt0099472,Comedy,Genre
tt0100201,Romance,Genre
tt0100477,Crime,Genre
tt0098966,Family,Genre
tt0099699,Romance,Genre
tt0102818,Thriller,Genre
tt0102411,Romance,Genre
tt0102593,Drama,Genre
tt0103262,Romance,Genre
tt0102803,Family,Genre
tt0103184,Crime,Genre
tt0101694,Mystery,Genre
tt0101821,Fantasy,Genre
tt0101453,Thriller,Genre
tt0101414,Fantasy,Genre
tt0101862,Romance,Genre
tt0104839,Romance,Genre
tt0105481,Romance,Genre
tt0105417,Family,Genre
tt0104990,History,Genre
tt0104437,Family,Genre
tt0105483,Romance,Genre
tt0103596,Family,Genre
tt0104868,Family,Genre
tt0104006,Mystery,Genre
tt0103639,Comedy,Genre
tt0104940,Family,Genre
tt0106246,Thriller,Genre
tt0106315,Sport,Genre
tt0107131,Drama,Genre
tt0106868,Family,Genre
tt0106223,Drama,Genre
tt0107212,Romance,Genre
tt0108255,Family,Genre
tt0107057,Thriller,Genre
tt0108551,Music,Genre
tt0108186,Romance,Genre
tt0107120,Fantasy,Genre
tt0107626,Horror,Genre
tt0106877,Drama,Genre
tt0107594,Drama,Genre
tt0107889,Romance,Genre
tt0106611,Family,Genre
tt0107688,Fantasy,Genre
tt0108333,Comedy,Genre
tt0108147,Music,Genre
tt0108358,Drama,Genre
tt0109067,Sport,Genre
tt0109361,Romance,Genre
tt0109287,Family,Genre
tt0109129,Romance,Genre
tt0110955,Drama,Genre
tt0109520,Family,Genre
tt0110137,Romance,Genre
tt0110357,Drama,Genre
tt0110093,Romance,Genre
tt0109127,Fantasy,Genre
tt0109456,Thriller,Genre
tt0109369,Family,Genre
tt0110932,History,Genre
tt0111400,Romance,Genre
tt0109707,Drama,Genre
tt0111003,Thriller,Genre
tt0111271,Drama,Genre
tt0111070,Family,Genre
tt0110399,Crime,Genre
tt0110213,Romance,Genre
tt0112443,Thriller,Genre
tt0110006,Family,Genre
tt0111359,Fantasy,Genre
tt0113463,History,Genre
tt0113198,Comedy,Genre
tt0114924,Romance,Genre
tt0112740,Thriller,Genre
tt0113729,Romance,Genre
tt0114148,Drama,Genre
tt0113492,Sci-Fi,Genre
tt0114048,Comedy,Genre
tt0113538,Family,Genre
tt0114666,Thriller,Genre
tt0112499,Sport,Genre
tt0112819,Drama,Genre
tt0113044,Mystery,Genre
tt0114168,Mystery,Genre
tt0112302,Drama,Genre
tt0114709,Comedy,Genre
tt0113041,Romance,Genre
tt0113987,History,Genre
tt0117110,Comedy,Genre
tt0115645,Mystery,Genre
tt0116552,Family,Genre
tt0116683,Family,Genre
tt0115742,Romance,Genre
tt0117500,Thriller,Genre
tt0116583,Family,Genre
tt0117333,Romance,Genre
tt0116756,Fantasy,Genre
tt0116669,Fantasy,Genre
tt0116000,Drama,Genre
tt0117438,Thriller,Genre
tt0115433,Crime,Genre
tt0117372,Fantasy,Genre
tt0116250,History,Genre
tt0119664,Crime,Genre
tt0119937,Romance,Genre
tt0120317,Crime,Genre
tt0119229,Crime,Genre
tt0118880,Thriller,Genre
tt0119094,Sci-Fi,Genre
tt0119282,Comedy,Genre
tt0119190,Comedy,Genre
tt0119807,Comedy,Genre
tt0118571,Thriller,Genre
tt0118570,Family,Genre
tt0119173,War,Genre
tt0120029,Sci-Fi,Genre
tt0119906,Thriller,Genre
tt0120201,Sci-Fi,Genre
tt0119137,Sci-Fi,Genre
tt0119718,Family,Genre
tt0118604,Horror,Genre
tt0119485,History,Genre
tt0129634,Fantasy,Genre
tt0118956,Horror,Genre
tt0119314,Western,Genre
tt0120828,Comedy,Genre
tt0120762,Family,Genre
tt0120591,Sci-Fi,Genre
tt0120783,Drama,Genre
tt0120832,Thriller,Genre
tt0124879,Family,Genre
tt0128445,Romance,Genre
tt0120603,Horror,Genre
tt0120623,Comedy,Genre
tt0120751,Family,Genre
tt0120764,Sci-Fi,Genre
tt0123209,Romance,Genre
tt0187819,Comedy,Genre
tt0147800,Romance,Genre
tt0120855,Family,Genre
tt0162677,Romance,Genre
tt0141369,Comedy,Genre
tt0167404,Thriller,Genre
tt0120657,History,Genre
tt0134618,Sport,Genre
tt0140352,Thriller,Genre
tt0146675,Horror,Genre
tt0120363,Comedy,Genre
tt0182789,Sci-Fi,Genre
tt0174856,Sport,Genre
tt0171356,Romance,Genre
tt0220099,Drama,Genre
tt0183523,Thriller,Genre
tt0146882,Music,Genre
tt0171433,Romance,Genre
tt0130623,Family,Genre
tt0184894,Comedy,Genre
tt0187078,Thriller,Genre
tt0200550,Music,Genre
tt0134630,Music,Genre
tt0210945,Sport,Genre
tt0217869,Sci-Fi,Genre
tt0211181,Family,Genre
tt0120917,Comedy,Genre
tt0190590,Crime,Genre
tt0238948,Crime,Genre
tt0265632,Family,Genre
tt0189192,Sci-Fi,Genre
tt0213149,History,Genre
tt0230011,Adventure,Genre
tt0247638,Romance,Genre
tt0258470,Romance,Genre
tt0273799,Family,Genre
tt0253126,Drama,Genre
tt0198781,Comedy,Genre
tt0281373,Family,Genre
tt0245844,Drama,Genre
tt0280030,Family,Genre
tt0259288,Mystery,Genre
tt0265662,Sport,Genre
tt0246464,Thriller,Genre
tt0280486,Thriller,Genre
tt0275847,Comedy,Genre
tt0253556,Fantasy,Genre
tt0276033,Music,Genre
tt0286106,Sci-Fi,Genre
tt0283084,Fantasy,Genre
tt0267248,Romance,Genre
tt0304669,Fantasy,Genre
tt0133240,Family,Genre
tt0300471,Comedy,Genre
tt0283426,Family,Genre
tt0323642,Comedy,Genre
tt0311289,Drama,Genre
tt0306841,Family,Genre
tt0266543,Comedy,Genre
tt0329575,Sport,Genre
tt0325980,Fantasy,Genre
tt0322330,Fantasy,Genre
tt0316356,Romance,Genre
tt0331468,Thriller,Genre
tt0328589,Romance,Genre
tt0312549,Drama,Genre
tt0328880,Comedy,Genre
tt0338094,Fantasy,Genre
tt0318850,Drama,Genre
tt0350194,Comedy,Genre
tt0349825,History,Genre
tt0361467,Music,Genre
tt0317648,Biography,Genre
tt0335245,Thriller,Genre
tt0299172,Comedy,Genre
tt0318974,War,Genre
tt0350028,Romance,Genre
tt0327437,Comedy,Genre
tt0349683,Drama,Genre
tt0368447,Thriller,Genre
tt0368933,Romance,Genre
tt0339412,Romance,Genre
tt0349710,Thriller,Genre
tt0317705,Adventure,Genre
tt0368891,Mystery,Genre
tt0362270,Comedy,Genre
tt0407121,Family,Genre
tt0395699,Drama,Genre
tt0396652,Family,Genre
tt0391304,Romance,Genre
tt0371724,Sci-Fi,Genre
tt0400497,Family,Genre
tt0382628,Mystery,Genre
tt0405325,Family,Genre
tt0361089,Comedy,Genre
tt0408790,Thriller,Genre
tt0388980,Sport,Genre
tt0371606,Comedy,Genre
tt0363771,Fantasy,Genre
tt0402894,Drama,Genre
tt0385726,Sport,Genre
tt0417433,Sport,Genre
tt0397313,Family,Genre
tt0393735,Fantasy,Genre
tt0441796,Mystery,Genre
tt0405469,Comedy,Genre
tt0430634,Sport,Genre
tt0317219,Family,Genre
tt0383574,Fantasy,Genre
tt0462590,Music,Genre
tt0445990,Sport,Genre
tt0406816,Drama,Genre
tt0482571,Sci-Fi,Genre
tt0452681,Family,Genre
